#name	source
ENSMUST00000033545	protein_coding
ENSMUST00000152648	antisense
ENSMUST00000104218	snRNA
ENSMUST00000121699	processed_pseudogene
ENSMUST00000138943	processed_transcript
ENSMUST00000151267	processed_transcript
ENSMUST00000117092	processed_pseudogene
ENSMUST00000130744	processed_transcript
ENSMUST00000129980	processed_transcript
ENSMUST00000140409	processed_transcript
ENSMUST00000114059	protein_coding
ENSMUST00000033547	protein_coding
ENSMUST00000114058	protein_coding
ENSMUST00000114057	protein_coding
ENSMUST00000137192	protein_coding
ENSMUST00000126599	processed_transcript
ENSMUST00000104462	snoRNA
ENSMUST00000122186	processed_pseudogene
ENSMUST00000156823	lincRNA
ENSMUST00000121143	processed_pseudogene
ENSMUST00000118102	processed_pseudogene
ENSMUST00000146082	unprocessed_pseudogene
ENSMUST00000121081	unprocessed_pseudogene
ENSMUST00000117056	unprocessed_pseudogene
ENSMUST00000152793	antisense
ENSMUST00000140450	antisense
ENSMUST00000096389	protein_coding
ENSMUST00000120195	processed_pseudogene
ENSMUST00000117727	unprocessed_pseudogene
ENSMUST00000121225	processed_pseudogene
ENSMUST00000101419	protein_coding
ENSMUST00000178974	protein_coding
ENSMUST00000119393	unprocessed_pseudogene
ENSMUST00000114054	protein_coding
ENSMUST00000120138	processed_pseudogene
ENSMUST00000122362	processed_pseudogene
ENSMUST00000158148	rRNA
ENSMUST00000157905	snoRNA
ENSMUST00000117744	processed_pseudogene
ENSMUST00000119743	processed_pseudogene
ENSMUST00000121933	processed_pseudogene
ENSMUST00000117494	processed_pseudogene
ENSMUST00000119715	processed_pseudogene
ENSMUST00000088217	protein_coding
ENSMUST00000133893	retained_intron
ENSMUST00000157653	snRNA
ENSMUST00000145498	processed_pseudogene
ENSMUST00000120309	processed_pseudogene
ENSMUST00000119819	unprocessed_pseudogene
ENSMUST00000121466	processed_pseudogene
ENSMUST00000036333	protein_coding
ENSMUST00000114044	protein_coding
ENSMUST00000148284	lincRNA
ENSMUST00000000003	protein_coding
ENSMUST00000114041	protein_coding
ENSMUST00000114039	protein_coding
ENSMUST00000063127	protein_coding
ENSMUST00000118262	unprocessed_pseudogene
ENSMUST00000118503	processed_pseudogene
ENSMUST00000121428	unprocessed_pseudogene
ENSMUST00000088201	protein_coding
ENSMUST00000114030	protein_coding
ENSMUST00000126279	retained_intron
ENSMUST00000088198	protein_coding
ENSMUST00000114026	protein_coding
ENSMUST00000117737	processed_pseudogene
ENSMUST00000035626	protein_coding
ENSMUST00000121269	processed_pseudogene
ENSMUST00000118391	processed_pseudogene
ENSMUST00000120719	processed_pseudogene
ENSMUST00000118480	processed_pseudogene
ENSMUST00000114025	protein_coding
ENSMUST00000114024	protein_coding
ENSMUST00000177904	protein_coding
ENSMUST00000126209	processed_transcript
ENSMUST00000126994	retained_intron
ENSMUST00000156427	retained_intron
ENSMUST00000134602	protein_coding
ENSMUST00000148345	retained_intron
ENSMUST00000132852	retained_intron
ENSMUST00000137011	processed_transcript
ENSMUST00000157710	snoRNA
ENSMUST00000119660	processed_pseudogene
ENSMUST00000121507	processed_pseudogene
ENSMUST00000149888	processed_pseudogene
ENSMUST00000105110	protein_coding
ENSMUST00000121113	processed_pseudogene
ENSMUST00000119613	processed_pseudogene
ENSMUST00000157821	miRNA
ENSMUST00000117693	processed_pseudogene
ENSMUST00000118723	processed_pseudogene
ENSMUST00000114021	protein_coding
ENSMUST00000179788	protein_coding
ENSMUST00000101410	protein_coding
ENSMUST00000114016	protein_coding
ENSMUST00000052283	protein_coding
ENSMUST00000122221	processed_pseudogene
ENSMUST00000120392	processed_pseudogene
ENSMUST00000121831	processed_pseudogene
ENSMUST00000118629	processed_pseudogene
ENSMUST00000122126	processed_pseudogene
ENSMUST00000117582	processed_pseudogene
ENSMUST00000120076	processed_pseudogene
ENSMUST00000117416	processed_pseudogene
ENSMUST00000117680	processed_pseudogene
ENSMUST00000150052	processed_transcript
ENSMUST00000171953	protein_coding
ENSMUST00000026760	protein_coding
ENSMUST00000119762	processed_pseudogene
ENSMUST00000080083	protein_coding
ENSMUST00000118948	processed_pseudogene
ENSMUST00000158415	ribozyme
ENSMUST00000082847	snRNA
ENSMUST00000117120	processed_pseudogene
ENSMUST00000082806	snoRNA
ENSMUST00000118538	processed_pseudogene
ENSMUST00000120424	processed_pseudogene
ENSMUST00000104486	snoRNA
ENSMUST00000120777	processed_pseudogene
ENSMUST00000157472	misc_RNA
ENSMUST00000127295	retained_intron
ENSMUST00000114000	protein_coding
ENSMUST00000147740	retained_intron
ENSMUST00000104432	rRNA
ENSMUST00000049420	protein_coding
ENSMUST00000083727	snRNA
ENSMUST00000141778	processed_transcript
ENSMUST00000141261	processed_transcript
ENSMUST00000118590	processed_pseudogene
ENSMUST00000139998	processed_transcript
ENSMUST00000146331	retained_intron
ENSMUST00000156107	retained_intron
ENSMUST00000122197	processed_pseudogene
ENSMUST00000128983	retained_intron
ENSMUST00000132333	retained_intron
ENSMUST00000149433	retained_intron
ENSMUST00000113991	protein_coding
ENSMUST00000113992	protein_coding
ENSMUST00000123308	processed_transcript
ENSMUST00000118249	processed_pseudogene
ENSMUST00000120527	processed_pseudogene
ENSMUST00000048382	protein_coding
ENSMUST00000121954	processed_pseudogene
ENSMUST00000048250	protein_coding
ENSMUST00000137438	protein_coding
ENSMUST00000152880	processed_transcript
ENSMUST00000146063	protein_coding
ENSMUST00000026039	protein_coding
ENSMUST00000113978	protein_coding
ENSMUST00000156390	protein_coding
ENSMUST00000142152	protein_coding
ENSMUST00000152221	processed_transcript
ENSMUST00000122950	retained_intron
ENSMUST00000124386	retained_intron
ENSMUST00000121559	processed_pseudogene
ENSMUST00000147130	antisense
ENSMUST00000125081	retained_intron
ENSMUST00000121689	processed_pseudogene
ENSMUST00000117206	processed_pseudogene
ENSMUST00000121363	processed_pseudogene
ENSMUST00000105109	lincRNA
ENSMUST00000122953	lincRNA
ENSMUST00000113976	protein_coding
ENSMUST00000116562	processed_pseudogene
ENSMUST00000047945	protein_coding
ENSMUST00000026036	protein_coding
ENSMUST00000113969	protein_coding
ENSMUST00000096378	protein_coding
ENSMUST00000121279	processed_pseudogene
ENSMUST00000119697	unprocessed_pseudogene
ENSMUST00000119460	processed_pseudogene
ENSMUST00000117228	unprocessed_pseudogene
ENSMUST00000116183	unprocessed_pseudogene
ENSMUST00000126612	unprocessed_pseudogene
ENSMUST00000118274	unprocessed_pseudogene
ENSMUST00000083824	rRNA
ENSMUST00000113966	protein_coding
ENSMUST00000078875	protein_coding
ENSMUST00000113964	protein_coding
ENSMUST00000122089	processed_pseudogene
ENSMUST00000118888	processed_pseudogene
ENSMUST00000121029	processed_pseudogene
ENSMUST00000175315	misc_RNA
ENSMUST00000117857	processed_pseudogene
ENSMUST00000083813	snRNA
ENSMUST00000118259	processed_pseudogene
ENSMUST00000118739	processed_pseudogene
ENSMUST00000118653	processed_pseudogene
ENSMUST00000118461	processed_pseudogene
ENSMUST00000119725	processed_pseudogene
ENSMUST00000151416	processed_pseudogene
ENSMUST00000118181	processed_pseudogene
ENSMUST00000120768	processed_pseudogene
ENSMUST00000122610	miRNA
ENSMUST00000119203	processed_pseudogene
ENSMUST00000121800	processed_pseudogene
ENSMUST00000121602	processed_pseudogene
ENSMUST00000119061	processed_pseudogene
ENSMUST00000121216	processed_pseudogene
ENSMUST00000119378	processed_pseudogene
ENSMUST00000117284	unprocessed_pseudogene
ENSMUST00000120172	processed_pseudogene
ENSMUST00000113959	protein_coding
ENSMUST00000113960	protein_coding
ENSMUST00000122322	processed_pseudogene
ENSMUST00000117080	processed_pseudogene
ENSMUST00000113958	protein_coding
ENSMUST00000118038	processed_pseudogene
ENSMUST00000088146	protein_coding
ENSMUST00000121467	processed_pseudogene
ENSMUST00000120395	processed_pseudogene
ENSMUST00000121568	processed_pseudogene
ENSMUST00000172155	protein_coding
ENSMUST00000125932	lincRNA
ENSMUST00000116777	miRNA
ENSMUST00000117127	processed_pseudogene
ENSMUST00000121633	processed_pseudogene
ENSMUST00000119457	processed_pseudogene
ENSMUST00000101397	protein_coding
ENSMUST00000118900	processed_pseudogene
ENSMUST00000063726	protein_coding
ENSMUST00000101396	protein_coding
ENSMUST00000121236	processed_pseudogene
ENSMUST00000119732	processed_pseudogene
ENSMUST00000120185	processed_pseudogene
ENSMUST00000078832	protein_coding
ENSMUST00000117902	unprocessed_pseudogene
ENSMUST00000078469	protein_coding
ENSMUST00000082048	protein_coding
ENSMUST00000120151	processed_pseudogene
ENSMUST00000120477	unprocessed_pseudogene
ENSMUST00000118585	processed_pseudogene
ENSMUST00000104922	processed_pseudogene
ENSMUST00000121604	processed_pseudogene
ENSMUST00000099471	protein_coding
ENSMUST00000072269	protein_coding
ENSMUST00000119388	unprocessed_pseudogene
ENSMUST00000122212	unprocessed_pseudogene
ENSMUST00000113955	protein_coding
ENSMUST00000088137	protein_coding
ENSMUST00000116306	processed_pseudogene
ENSMUST00000096371	protein_coding
ENSMUST00000118752	processed_pseudogene
ENSMUST00000158038	snRNA
ENSMUST00000175588	miRNA
ENSMUST00000088134	lincRNA
ENSMUST00000104106	snoRNA
ENSMUST00000088133	lincRNA
ENSMUST00000083332	snoRNA
ENSMUST00000046565	protein_coding
ENSMUST00000113947	protein_coding
ENSMUST00000006856	protein_coding
ENSMUST00000142479	processed_transcript
ENSMUST00000118387	processed_pseudogene
ENSMUST00000157820	scaRNA
ENSMUST00000127718	retained_intron
ENSMUST00000124236	processed_transcript
ENSMUST00000121255	processed_pseudogene
ENSMUST00000113933	protein_coding
ENSMUST00000045898	protein_coding
ENSMUST00000146263	processed_transcript
ENSMUST00000045748	protein_coding
ENSMUST00000154717	processed_transcript
ENSMUST00000134502	processed_transcript
ENSMUST00000117999	processed_pseudogene
ENSMUST00000122203	processed_pseudogene
ENSMUST00000121565	protein_coding
ENSMUST00000149545	nonsense_mediated_decay
ENSMUST00000163458	protein_coding
ENSMUST00000124180	processed_transcript
ENSMUST00000120624	protein_coding
ENSMUST00000117760	processed_pseudogene
ENSMUST00000118140	processed_pseudogene
ENSMUST00000119319	processed_pseudogene
ENSMUST00000139695	antisense
ENSMUST00000088102	protein_coding
ENSMUST00000113926	protein_coding
ENSMUST00000113927	protein_coding
ENSMUST00000137853	protein_coding
ENSMUST00000113925	protein_coding
ENSMUST00000135661	processed_transcript
ENSMUST00000130312	retained_intron
ENSMUST00000050328	protein_coding
ENSMUST00000113922	protein_coding
ENSMUST00000127963	processed_transcript
ENSMUST00000150999	processed_transcript
ENSMUST00000153900	protein_coding
ENSMUST00000113908	protein_coding
ENSMUST00000113916	protein_coding
ENSMUST00000096369	protein_coding
ENSMUST00000113911	protein_coding
ENSMUST00000142691	retained_intron
ENSMUST00000170594	protein_coding
ENSMUST00000113915	protein_coding
ENSMUST00000118494	processed_pseudogene
ENSMUST00000121284	processed_pseudogene
ENSMUST00000113538	processed_pseudogene
ENSMUST00000044989	protein_coding
ENSMUST00000113903	protein_coding
ENSMUST00000113902	protein_coding
ENSMUST00000113898	protein_coding
ENSMUST00000113897	protein_coding
ENSMUST00000113896	protein_coding
ENSMUST00000113895	protein_coding
ENSMUST00000121810	processed_pseudogene
ENSMUST00000146644	lincRNA
ENSMUST00000122501	snoRNA
ENSMUST00000026142	protein_coding
ENSMUST00000153386	retained_intron
ENSMUST00000139375	retained_intron
ENSMUST00000138146	retained_intron
ENSMUST00000138731	retained_intron
ENSMUST00000141702	retained_intron
ENSMUST00000133982	retained_intron
ENSMUST00000119908	processed_pseudogene
ENSMUST00000120253	processed_pseudogene
ENSMUST00000122444	processed_pseudogene
ENSMUST00000117321	processed_pseudogene
ENSMUST00000096368	protein_coding
ENSMUST00000137033	nonsense_mediated_decay
ENSMUST00000119588	processed_pseudogene
ENSMUST00000101388	protein_coding
ENSMUST00000118127	processed_pseudogene
ENSMUST00000121899	processed_pseudogene
ENSMUST00000117813	processed_pseudogene
ENSMUST00000117281	unprocessed_pseudogene
ENSMUST00000142240	processed_pseudogene
ENSMUST00000096367	protein_coding
ENSMUST00000113876	protein_coding
ENSMUST00000113885	protein_coding
ENSMUST00000113883	protein_coding
ENSMUST00000113882	protein_coding
ENSMUST00000113878	protein_coding
ENSMUST00000128565	protein_coding
ENSMUST00000113884	protein_coding
ENSMUST00000113873	protein_coding
ENSMUST00000121659	processed_pseudogene
ENSMUST00000116640	processed_pseudogene
ENSMUST00000118523	processed_pseudogene
ENSMUST00000116606	processed_pseudogene
ENSMUST00000084535	protein_coding
ENSMUST00000033549	protein_coding
ENSMUST00000134899	protein_coding
ENSMUST00000119677	unprocessed_pseudogene
ENSMUST00000120620	protein_coding
ENSMUST00000119640	protein_coding
ENSMUST00000044382	protein_coding
ENSMUST00000150123	processed_transcript
ENSMUST00000096366	lincRNA
ENSMUST00000082183	protein_coding
ENSMUST00000145362	nonsense_mediated_decay
ENSMUST00000127461	protein_coding
ENSMUST00000079987	protein_coding
ENSMUST00000113864	protein_coding
ENSMUST00000126605	retained_intron
ENSMUST00000137659	processed_transcript
ENSMUST00000152181	processed_transcript
ENSMUST00000147994	processed_transcript
ENSMUST00000139717	retained_intron
ENSMUST00000117399	protein_coding
ENSMUST00000149985	processed_transcript
ENSMUST00000135027	processed_transcript
ENSMUST00000157521	scaRNA
ENSMUST00000120611	processed_pseudogene
ENSMUST00000119335	processed_pseudogene
ENSMUST00000133125	antisense
ENSMUST00000147681	antisense
ENSMUST00000102112	miRNA
ENSMUST00000050707	protein_coding
ENSMUST00000146830	processed_transcript
ENSMUST00000119035	protein_coding
ENSMUST00000179832	protein_coding
ENSMUST00000164693	protein_coding
ENSMUST00000059003	protein_coding
ENSMUST00000146965	retained_intron
ENSMUST00000118840	processed_pseudogene
ENSMUST00000033553	protein_coding
ENSMUST00000079322	protein_coding
ENSMUST00000113838	protein_coding
ENSMUST00000154413	retained_intron
ENSMUST00000135212	retained_intron
ENSMUST00000118924	processed_pseudogene
ENSMUST00000121528	processed_pseudogene
ENSMUST00000139205	retained_intron
ENSMUST00000033554	protein_coding
ENSMUST00000130276	retained_intron
ENSMUST00000137479	retained_intron
ENSMUST00000117289	processed_pseudogene
ENSMUST00000117163	processed_pseudogene
ENSMUST00000118319	processed_pseudogene
ENSMUST00000120926	processed_pseudogene
ENSMUST00000033556	protein_coding
ENSMUST00000122084	processed_pseudogene
ENSMUST00000037353	protein_coding
ENSMUST00000113832	protein_coding
ENSMUST00000126283	retained_intron
ENSMUST00000126609	retained_intron
ENSMUST00000117712	processed_pseudogene
ENSMUST00000121944	processed_pseudogene
ENSMUST00000052837	protein_coding
ENSMUST00000117070	processed_pseudogene
ENSMUST00000120060	processed_pseudogene
ENSMUST00000121628	processed_pseudogene
ENSMUST00000033560	protein_coding
ENSMUST00000113826	protein_coding
ENSMUST00000147529	protein_coding
ENSMUST00000154920	processed_transcript
ENSMUST00000125150	retained_intron
ENSMUST00000147805	retained_intron
ENSMUST00000142267	protein_coding
ENSMUST00000156917	retained_intron
ENSMUST00000157991	snRNA
ENSMUST00000140598	processed_transcript
ENSMUST00000156634	retained_intron
ENSMUST00000113811	protein_coding
ENSMUST00000151353	protein_coding
ENSMUST00000124010	protein_coding
ENSMUST00000054697	protein_coding
ENSMUST00000149082	retained_intron
ENSMUST00000140479	retained_intron
ENSMUST00000122291	processed_pseudogene
ENSMUST00000149999	protein_coding
ENSMUST00000036606	protein_coding
ENSMUST00000145820	processed_transcript
ENSMUST00000127361	processed_transcript
ENSMUST00000119692	processed_pseudogene
ENSMUST00000052839	protein_coding
ENSMUST00000151750	processed_transcript
ENSMUST00000156494	lincRNA
ENSMUST00000152025	lincRNA
ENSMUST00000129259	antisense
ENSMUST00000113792	protein_coding
ENSMUST00000113790	protein_coding
ENSMUST00000167246	protein_coding
ENSMUST00000036354	protein_coding
ENSMUST00000113797	protein_coding
ENSMUST00000117174	processed_pseudogene
ENSMUST00000118453	processed_pseudogene
ENSMUST00000096363	protein_coding
ENSMUST00000113779	protein_coding
ENSMUST00000113776	protein_coding
ENSMUST00000113775	protein_coding
ENSMUST00000113780	protein_coding
ENSMUST00000113778	protein_coding
ENSMUST00000113781	protein_coding
ENSMUST00000134582	retained_intron
ENSMUST00000113783	protein_coding
ENSMUST00000071453	protein_coding
ENSMUST00000113777	protein_coding
ENSMUST00000121289	processed_pseudogene
ENSMUST00000121499	processed_pseudogene
ENSMUST00000119381	processed_pseudogene
ENSMUST00000102443	miRNA
ENSMUST00000145063	processed_transcript
ENSMUST00000123547	processed_transcript
ENSMUST00000033567	protein_coding
ENSMUST00000147103	protein_coding
ENSMUST00000060241	protein_coding
ENSMUST00000033570	protein_coding
ENSMUST00000144881	retained_intron
ENSMUST00000140551	retained_intron
ENSMUST00000037541	protein_coding
ENSMUST00000096361	protein_coding
ENSMUST00000121351	processed_pseudogene
ENSMUST00000053373	protein_coding
ENSMUST00000113769	protein_coding
ENSMUST00000135237	retained_intron
ENSMUST00000141676	retained_intron
ENSMUST00000154771	retained_intron
ENSMUST00000131906	retained_intron
ENSMUST00000164940	protein_coding
ENSMUST00000166688	retained_intron
ENSMUST00000144643	retained_intron
ENSMUST00000015812	protein_coding
ENSMUST00000059099	protein_coding
ENSMUST00000151548	processed_transcript
ENSMUST00000048962	protein_coding
ENSMUST00000156386	retained_intron
ENSMUST00000145319	processed_transcript
ENSMUST00000144912	processed_transcript
ENSMUST00000156336	retained_intron
ENSMUST00000019503	protein_coding
ENSMUST00000113744	protein_coding
ENSMUST00000151572	retained_intron
ENSMUST00000149206	processed_transcript
ENSMUST00000145576	lincRNA
ENSMUST00000158405	misc_RNA
ENSMUST00000000901	protein_coding
ENSMUST00000113736	protein_coding
ENSMUST00000087984	protein_coding
ENSMUST00000147863	retained_intron
ENSMUST00000113735	protein_coding
ENSMUST00000151020	processed_transcript
ENSMUST00000148076	processed_transcript
ENSMUST00000146772	processed_transcript
ENSMUST00000113718	protein_coding
ENSMUST00000009814	protein_coding
ENSMUST00000113716	protein_coding
ENSMUST00000158580	snRNA
ENSMUST00000119001	processed_pseudogene
ENSMUST00000119126	processed_pseudogene
ENSMUST00000138162	retained_intron
ENSMUST00000101362	protein_coding
ENSMUST00000113710	protein_coding
ENSMUST00000073927	protein_coding
ENSMUST00000126282	processed_transcript
ENSMUST00000144410	retained_intron
ENSMUST00000151922	retained_intron
ENSMUST00000156473	protein_coding
ENSMUST00000157489	snoRNA
ENSMUST00000077876	protein_coding
ENSMUST00000120389	protein_coding
ENSMUST00000130826	processed_transcript
ENSMUST00000119577	processed_pseudogene
ENSMUST00000104115	snRNA
ENSMUST00000062000	protein_coding
ENSMUST00000150558	processed_transcript
ENSMUST00000138437	protein_coding
ENSMUST00000125656	processed_transcript
ENSMUST00000101358	protein_coding
ENSMUST00000117736	protein_coding
ENSMUST00000033664	protein_coding
ENSMUST00000135038	protein_coding
ENSMUST00000145074	retained_intron
ENSMUST00000127538	processed_transcript
ENSMUST00000117706	protein_coding
ENSMUST00000117203	protein_coding
ENSMUST00000087948	protein_coding
ENSMUST00000087956	protein_coding
ENSMUST00000156131	retained_intron
ENSMUST00000146877	processed_transcript
ENSMUST00000148846	retained_intron
ENSMUST00000132269	processed_transcript
ENSMUST00000113671	processed_transcript
ENSMUST00000137664	processed_transcript
ENSMUST00000118111	protein_coding
ENSMUST00000130555	protein_coding
ENSMUST00000151528	protein_coding
ENSMUST00000065858	protein_coding
ENSMUST00000147443	processed_transcript
ENSMUST00000144860	processed_transcript
ENSMUST00000119080	protein_coding
ENSMUST00000052130	protein_coding
ENSMUST00000119190	protein_coding
ENSMUST00000063577	protein_coding
ENSMUST00000117901	protein_coding
ENSMUST00000121520	protein_coding
ENSMUST00000120107	protein_coding
ENSMUST00000155040	processed_transcript
ENSMUST00000129586	retained_intron
ENSMUST00000137416	processed_transcript
ENSMUST00000129545	retained_intron
ENSMUST00000141895	retained_intron
ENSMUST00000120201	protein_coding
ENSMUST00000121429	protein_coding
ENSMUST00000117637	protein_coding
ENSMUST00000118092	protein_coding
ENSMUST00000119699	protein_coding
ENSMUST00000129561	retained_intron
ENSMUST00000147017	processed_transcript
ENSMUST00000143159	retained_intron
ENSMUST00000134005	protein_coding
ENSMUST00000147708	protein_coding
ENSMUST00000033673	protein_coding
ENSMUST00000126019	retained_intron
ENSMUST00000147498	retained_intron
ENSMUST00000136251	retained_intron
ENSMUST00000148312	processed_transcript
ENSMUST00000134783	retained_intron
ENSMUST00000033674	protein_coding
ENSMUST00000143946	retained_intron
ENSMUST00000119596	processed_pseudogene
ENSMUST00000120403	processed_pseudogene
ENSMUST00000118878	protein_coding
ENSMUST00000101341	protein_coding
ENSMUST00000143908	nonsense_mediated_decay
ENSMUST00000149274	protein_coding
ENSMUST00000129487	retained_intron
ENSMUST00000140470	processed_transcript
ENSMUST00000119299	protein_coding
ENSMUST00000155713	retained_intron
ENSMUST00000044475	protein_coding
ENSMUST00000153979	processed_transcript
ENSMUST00000150161	retained_intron
ENSMUST00000155792	retained_intron
ENSMUST00000147635	processed_transcript
ENSMUST00000121259	processed_pseudogene
ENSMUST00000122027	processed_pseudogene
ENSMUST00000056614	protein_coding
ENSMUST00000121768	processed_pseudogene
ENSMUST00000117607	processed_pseudogene
ENSMUST00000124577	nonsense_mediated_decay
ENSMUST00000147742	protein_coding
ENSMUST00000056225	protein_coding
ENSMUST00000163399	nonsense_mediated_decay
ENSMUST00000151231	protein_coding
ENSMUST00000149761	processed_transcript
ENSMUST00000120514	processed_pseudogene
ENSMUST00000119546	processed_pseudogene
ENSMUST00000125115	processed_transcript
ENSMUST00000124279	protein_coding
ENSMUST00000101339	protein_coding
ENSMUST00000157087	snRNA
ENSMUST00000155477	processed_transcript
ENSMUST00000144753	protein_coding
ENSMUST00000144397	processed_transcript
ENSMUST00000113631	protein_coding
ENSMUST00000119076	nonsense_mediated_decay
ENSMUST00000139878	processed_transcript
ENSMUST00000129185	processed_transcript
ENSMUST00000148614	processed_pseudogene
ENSMUST00000113627	protein_coding
ENSMUST00000144367	processed_transcript
ENSMUST00000121940	processed_pseudogene
ENSMUST00000056904	protein_coding
ENSMUST00000119371	processed_pseudogene
ENSMUST00000033683	protein_coding
ENSMUST00000155028	retained_intron
ENSMUST00000152739	retained_intron
ENSMUST00000117752	processed_pseudogene
ENSMUST00000050551	protein_coding
ENSMUST00000101336	protein_coding
ENSMUST00000134887	protein_coding
ENSMUST00000130589	protein_coding
ENSMUST00000136277	protein_coding
ENSMUST00000144761	processed_transcript
ENSMUST00000138614	processed_transcript
ENSMUST00000176507	miRNA
ENSMUST00000087916	protein_coding
ENSMUST00000154872	nonsense_mediated_decay
ENSMUST00000148481	processed_transcript
ENSMUST00000137785	processed_transcript
ENSMUST00000154024	retained_intron
ENSMUST00000052012	protein_coding
ENSMUST00000043596	protein_coding
ENSMUST00000119229	protein_coding
ENSMUST00000122022	protein_coding
ENSMUST00000120270	protein_coding
ENSMUST00000113611	protein_coding
ENSMUST00000142534	retained_intron
ENSMUST00000120254	processed_pseudogene
ENSMUST00000122135	processed_pseudogene
ENSMUST00000122154	protein_coding
ENSMUST00000113610	protein_coding
ENSMUST00000101324	protein_coding
ENSMUST00000113609	protein_coding
ENSMUST00000118842	protein_coding
ENSMUST00000120192	processed_pseudogene
ENSMUST00000117983	unprocessed_pseudogene
ENSMUST00000119747	unprocessed_pseudogene
ENSMUST00000118866	unprocessed_pseudogene
ENSMUST00000121332	unprocessed_pseudogene
ENSMUST00000157189	rRNA
ENSMUST00000118218	protein_coding
ENSMUST00000131451	protein_coding
ENSMUST00000117072	unprocessed_pseudogene
ENSMUST00000120019	unprocessed_pseudogene
ENSMUST00000157086	rRNA
ENSMUST00000087896	protein_coding
ENSMUST00000120314	protein_coding
ENSMUST00000087899	protein_coding
ENSMUST00000157427	rRNA
ENSMUST00000048061	protein_coding
ENSMUST00000124592	nonsense_mediated_decay
ENSMUST00000118289	unprocessed_pseudogene
ENSMUST00000119624	protein_coding
ENSMUST00000120808	protein_coding
ENSMUST00000121197	protein_coding
ENSMUST00000033686	protein_coding
ENSMUST00000113602	protein_coding
ENSMUST00000121067	processed_pseudogene
ENSMUST00000119688	processed_pseudogene
ENSMUST00000117552	processed_pseudogene
ENSMUST00000124538	processed_pseudogene
ENSMUST00000120745	processed_pseudogene
ENSMUST00000128361	processed_pseudogene
ENSMUST00000121141	processed_pseudogene
ENSMUST00000118913	processed_pseudogene
ENSMUST00000133472	processed_pseudogene
ENSMUST00000033688	processed_transcript
ENSMUST00000121720	protein_coding
ENSMUST00000119501	processed_pseudogene
ENSMUST00000127012	processed_transcript
ENSMUST00000133491	retained_intron
ENSMUST00000121978	processed_pseudogene
ENSMUST00000121850	processed_pseudogene
ENSMUST00000119038	processed_pseudogene
ENSMUST00000033689	protein_coding
ENSMUST00000119684	processed_pseudogene
ENSMUST00000116547	protein_coding
ENSMUST00000033691	protein_coding
ENSMUST00000152916	antisense
ENSMUST00000153883	lincRNA
ENSMUST00000127786	lincRNA
ENSMUST00000119451	processed_pseudogene
ENSMUST00000121980	processed_pseudogene
ENSMUST00000121201	processed_pseudogene
ENSMUST00000120277	processed_pseudogene
ENSMUST00000144563	transcribed_processed_pseudogene
ENSMUST00000062642	processed_transcript
ENSMUST00000117673	processed_pseudogene
ENSMUST00000130063	lincRNA
ENSMUST00000156240	lincRNA
ENSMUST00000145803	lincRNA
ENSMUST00000156211	lincRNA
ENSMUST00000083575	miRNA
ENSMUST00000102314	miRNA
ENSMUST00000120661	processed_pseudogene
ENSMUST00000125419	lincRNA
ENSMUST00000123841	lincRNA
ENSMUST00000033692	protein_coding
ENSMUST00000118995	processed_pseudogene
ENSMUST00000120881	processed_pseudogene
ENSMUST00000118606	processed_pseudogene
ENSMUST00000042664	protein_coding
ENSMUST00000171837	retained_intron
ENSMUST00000148684	processed_transcript
ENSMUST00000120787	transcribed_processed_pseudogene
ENSMUST00000117904	processed_pseudogene
ENSMUST00000118700	processed_pseudogene
ENSMUST00000120293	processed_pseudogene
ENSMUST00000121153	protein_coding
ENSMUST00000070705	protein_coding
ENSMUST00000135101	retained_intron
ENSMUST00000117636	processed_pseudogene
ENSMUST00000082942	snRNA
ENSMUST00000104011	snoRNA
ENSMUST00000157411	miRNA
ENSMUST00000118314	protein_coding
ENSMUST00000087879	protein_coding
ENSMUST00000056502	protein_coding
ENSMUST00000102331	miRNA
ENSMUST00000033695	protein_coding
ENSMUST00000140333	retained_intron
ENSMUST00000120233	processed_pseudogene
ENSMUST00000120999	processed_pseudogene
ENSMUST00000087867	protein_coding
ENSMUST00000042070	protein_coding
ENSMUST00000158546	snoRNA
ENSMUST00000122247	processed_pseudogene
ENSMUST00000033575	protein_coding
ENSMUST00000122012	processed_pseudogene
ENSMUST00000158335	snRNA
ENSMUST00000119287	processed_pseudogene
ENSMUST00000127533	processed_transcript
ENSMUST00000156974	processed_transcript
ENSMUST00000154334	processed_transcript
ENSMUST00000138460	processed_transcript
ENSMUST00000140954	processed_transcript
ENSMUST00000135114	processed_transcript
ENSMUST00000147478	processed_transcript
ENSMUST00000144366	processed_transcript
ENSMUST00000127409	processed_transcript
ENSMUST00000146227	processed_transcript
ENSMUST00000123850	processed_transcript
ENSMUST00000141136	retained_intron
ENSMUST00000144849	processed_transcript
ENSMUST00000144774	processed_transcript
ENSMUST00000136211	processed_transcript
ENSMUST00000138137	processed_transcript
ENSMUST00000033577	protein_coding
ENSMUST00000119477	protein_coding
ENSMUST00000125343	retained_intron
ENSMUST00000033578	protein_coding
ENSMUST00000120712	processed_pseudogene
ENSMUST00000120991	processed_pseudogene
ENSMUST00000122265	processed_pseudogene
ENSMUST00000163337	processed_pseudogene
ENSMUST00000119421	processed_pseudogene
ENSMUST00000083565	miRNA
ENSMUST00000136406	lincRNA
ENSMUST00000150604	lincRNA
